外来雑草-侵入・定着	原因	気温上昇
雑草-越冬	原因	気温上昇
雑草-分布域変化	原因	気温上昇
農作物被害	原因	外来雑草-侵入・定着
コヒメビエ-国内分布拡大	原因	気温上昇
ナルトサワギク-国内分布拡大	原因	気温上昇
イガホビユ-定着可能域拡大	原因	気温上昇
イガホビユ-北上	原因	気温上昇
帰化アサガオ類-分布拡大	原因	気温上昇
帰化アサガオ類-難防除性増大	原因	気温上昇
帰化アサガオ類-蔓延リスク増大	原因	気温上昇
帰化アサガオ類-難防除性増大	原因	帰化アサガオ類-分布拡大
帰化アサガオ類-蔓延リスク増大	原因	帰化アサガオ類-分布拡大
帰化アサガオ類-蔓延リスク増大	原因	帰化アサガオ類-難防除性増大
外来雑草-侵入・拡散	原因	輸入牧草・飼料穀物-混入外来雑草種子
外来雑草-侵入・拡散	原因	家畜排泄物由来たい肥
難防除雑草化	原因	外来雑草-侵入・拡散
農作物被害	原因	難防除雑草化
外来雑草-侵入・拡散	原因	未熟堆肥-耕地還元
外来雑草-侵入・拡散	原因	水系拡散
外来雑草-侵入・拡散	原因	輸入飼料
外来雑草-分布拡大	対策法	侵入経路・拡散メカニズム-解明
外来雑草-侵入	対策法	早期警戒-情報提供
外来雑草-侵入	対策法	輸入検疫時-検査
外来雑草種子-混入	対策法	輸入検疫時-検査
帰化雑草種子-拡散	対策法	家畜糞尿-完熟堆肥化
雑草種子-死滅	原因	堆肥熟成中-高温
堆肥全体-高温経験	対策法	堆肥-切返し
外来雑草-侵入	対策法	圃場-早期発見
外来雑草-侵入	対策法	圃場-早期対策
外来雑草-まん延	対策法	発生情報-整理・共有
地域-まん延	対策法	地域-防除
外来雑草-まん延	対策法	未熟堆肥-投入回避
外来雑草-まん延	対策法	用排水路-溝上げ残土注意
外来雑草-まん延	対策法	作業順序-雑草の少ない圃場から作業
雑草管理-適応	対策法	総合的雑草管理
気温上昇	影響	外来雑草-侵入・定着
気温上昇	影響	雑草-越冬
気温上昇	影響	雑草-分布域変化
気温上昇	影響	コヒメビエ-国内分布拡大
気温上昇	影響	ナルトサワギク-国内分布拡大
気温上昇	予測影響	イガホビユ-定着可能域拡大
気温上昇	予測影響	イガホビユ-北上
気温上昇	予測影響	帰化アサガオ類-分布拡大
気温上昇	予測影響	帰化アサガオ類-難防除性増大
気温上昇	予測影響	帰化アサガオ類-蔓延リスク増大
外来雑草-侵入・定着	影響	農作物被害
雑草-越冬	影響	農作物被害
外来雑草-侵入・拡散	影響	難防除雑草化
難防除雑草化	影響	農作物被害
堆肥熟成中-高温	影響	雑草種子-死滅
